molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4872820,CS(=O)(=O)Nc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(NS(C)(=O)=O)cc3)c3ccccc23)cc1,active,740.8160000000003,2.1426000000000007,4.0,10.0,6.7121982700697735
CHEMBL4862491,O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(NC(=O)C(F)(F)F)cc2)c2ccccc12)S(=O)(=O)c1ccc(NC(=O)C(F)(F)F)cc1,active,776.6460000000002,4.401200000000003,4.0,8.0,6.899629454882437
CHEMBL4846463,O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)c2ccccc12)S(=O)(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,active,844.8360000000001,5.000800000000004,2.0,10.0,7.086186147616283
CHEMBL4857990,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3Br)c3ccccc23)c(Br)c1,active,772.4460000000001,4.941800000000003,2.0,8.0,6.735182176990463
CHEMBL4853900,O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc3c(c2)OCCO3)c2ccccc12)S(=O)(=O)c1ccc2c(c1)OCCO2,active,670.6740000000001,2.942000000000001,2.0,10.0,6.920818753952375
CHEMBL4860663,O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2cc3c(cc2Cl)OCCO3)c2ccccc12)S(=O)(=O)c1cc2c(cc1Cl)OCCO2,active,739.5640000000001,4.248800000000003,2.0,10.0,6.841637507904751
CHEMBL4851973,O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc3c(c2)CCCO3)c2ccccc12)S(=O)(=O)c1ccc2c(c1)CCCO2,active,666.73,4.049600000000003,2.0,8.0,6.835647144215563
CHEMBL4863099,O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc3c(c2)OCO3)c2ccccc12)S(=O)(=O)c1ccc2c(c1)OCO2,active,642.6200000000001,2.857000000000001,2.0,10.0,6.826813731587726
CHEMBL4867904,O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc3c(c2)CCO3)c2ccccc12)S(=O)(=O)c1ccc2c(c1)CCO2,active,638.676,3.269400000000002,2.0,8.0,6.785156151952302
CHEMBL4858288,COc1ccc(S(=O)(=O)N(Cc2nnn[nH]2)c2ccc(N(Cc3nnn[nH]3)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,active,662.7140000000002,2.6742,2.0,12.0,7.014573525916998
CHEMBL4876513,O=S(=O)(c1ccc(C(F)(F)F)cc1)N(Cc1nnn[nH]1)c1ccc(N(Cc2nnn[nH]2)S(=O)(=O)c2ccc(C(F)(F)F)cc2)c2ccccc12,active,738.6560000000001,4.694600000000003,2.0,10.0,6.519993057042849
CHEMBL4865999,O=S(=O)(c1ccc2c(c1)OCCO2)N(Cc1nnn[nH]1)c1ccc(N(Cc2nnn[nH]2)S(=O)(=O)c2ccc3c(c2)OCCO3)c2ccccc12,active,718.7339999999999,2.199399999999999,2.0,14.0,7.029188389127482
CHEMBL5172581,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(OCc3ccccc3)c2)cc1,active,670.7180000000002,3.8426000000000027,2.0,9.0,6.102372908709558
CHEMBL5173969,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(Oc3ccccc3)c2)cc1,inactive,656.6910000000003,4.055900000000003,2.0,9.0,3.8632794328435933
CHEMBL5197641,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(OCCCc3ccccc3)c2)cc1,active,698.772,4.275200000000003,2.0,9.0,6.022276394711152
CHEMBL5172151,COc1ccc(COc2cc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)ccc2N(CC(=O)O)S(=O)(=O)c2ccc(OC)cc2)cc1,active,700.7440000000003,3.851200000000003,2.0,10.0,6.113509274827518
CHEMBL5193318,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(OCc3ccc(F)cc3)c2)cc1,active,688.7080000000002,3.9817000000000027,2.0,9.0,6.040958607678906
CHEMBL5170573,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(OCc3ccc(C)cc3)c2)cc1,active,684.7450000000001,4.1510200000000035,2.0,9.0,6.2076083105017466
CHEMBL5169973,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(OCc3cccnc3)c2)cc1,active,671.7060000000001,3.2376000000000014,2.0,10.0,6.119186407719209
CHEMBL5179491,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(OCc3ccc4ccccc4c3)c2)cc1,active,720.7780000000001,4.995800000000004,2.0,9.0,6.318758762624412
CHEMBL5194986,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(OCc3ccc(-c4ccccc4)cc3)c2)cc1,active,746.8160000000001,5.509600000000004,2.0,9.0,6.4089353929735005
CHEMBL5170433,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(Oc3ccc4ccccc4c3)c2)cc1,active,706.7510000000002,5.209100000000004,2.0,9.0,6.050609993355087
CHEMBL5204857,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(OCc3cccc4ccccc34)c2)cc1,active,720.7780000000001,4.995800000000004,2.0,9.0,6.102372908709558
CHEMBL5181239,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c(OCc3ccc(Oc4ccccc4)cc3)c2)cc1,active,762.8150000000002,5.6349000000000045,2.0,10.0,6.080921907623926
CHEMBL5193997,Cc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(C)cc3)c(OCc3ccccc3)c2)cc1,active,638.7200000000003,4.4422400000000035,2.0,7.0,6.346787486224656
CHEMBL5175042,O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c(OCc2ccccc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,762.8620000000003,7.159400000000007,2.0,7.0,6.1249387366083
CHEMBL5189242,O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(Br)cc2)c(OCc2ccccc2)c1)S(=O)(=O)c1ccc(Br)cc1,active,768.4580000000002,5.350400000000005,2.0,7.0,6.229147988357855
CHEMBL5208847,Cc1cccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3cccc(C)c3)c(OCc3ccccc3)c2)c1,active,638.7200000000003,4.4422400000000035,2.0,7.0,6.0
CHEMBL5181633,Cc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(C)cc3)c(OCc3ccc(F)cc3)c2)cc1,active,656.7100000000003,4.5813400000000035,2.0,7.0,6.346787486224656
CHEMBL5206821,Cc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(C)cc3)c(OCc3ccc4ccccc4c3)c2)cc1,active,688.7800000000002,5.595440000000004,2.0,7.0,6.42021640338319
CHEMBL5197111,Cc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(C)cc3)c(OCc3ccc(-c4ccccc4)cc3)c2)cc1,active,714.8180000000002,6.109240000000005,2.0,7.0,6.356547323513812
CHEMBL5184245,Cc1ccc(S(=O)(=O)N(CC(=O)O)c2cc(OCc3ccc(F)cc3)c(N(CC(=O)O)S(=O)(=O)c3ccc(C)cc3)c3ccccc23)cc1,active,706.7700000000001,5.734540000000006,2.0,7.0,7.187086643357144
CHEMBL5195110,CN(C)C(=O)c1cccc(-c2cccc(-n3ncc(C(=O)O)c3C(F)(F)F)n2)c1,active,404.34800000000007,3.3531000000000013,1.0,5.0,6.0
CHEMBL5174352,O=C(O)c1cnn(-c2ccccn2)c1C(F)(F)F,inactive,257.171,1.9843,1.0,4.0,3.0
CHEMBL1540706,O=C(O)c1cnn(-c2ccccc2)c1C(F)(F)F,inactive,256.183,2.5893000000000006,1.0,3.0,3.5228787452803374
CHEMBL5173186,O=C(O)c1cnn(-c2cccc(-c3cccc(CNS(=O)(=O)c4ccccc4)c3)c2)c1C(F)(F)F,inactive,501.48600000000016,4.7348000000000035,2.0,5.0,4.346787486224656
CHEMBL5178836,CN(C)C(=O)c1cccc(-c2cccc(-n3ncc(C(=O)O)c3C(F)(F)F)c2)c1,active,403.36000000000007,3.9581000000000026,1.0,4.0,6.318758762624412
